Match,Teams,Auto Leave,Auto Coral L4,Auto Coral L3,Auto Coral L2,Auto Coral L1,Teleop Coral L4,Teleop Coral L3,Teleop Coral L2,Teleop Coral L1,Processor Algae,Net Algae,Endgame,Fouls,Adjustments,Total Score,Result
Quals 52 - Shanghai Regional 2025,6304,3,2.96,0.00,0.00,0.00,12.73,3.41,0.00,1.29,0.00,0.00,0,-2.12,0.00,21.27,Win
Quals 52 - Shanghai Regional 2025,8015,3,3.94,0.00,0.00,0.00,16.97,4.54,0.00,1.71,0.00,0.00,2,-2.83,0.00,29.33,Win
Quals 52 - Shanghai Regional 2025,6941,3,6.90,0.00,0.00,0.00,29.70,7.95,0.00,3.00,0.00,0.00,2,-4.95,0.00,47.60,Win
Quals 52 - Shanghai Regional 2025,6494,3,4.72,0.00,0.00,0.00,13.53,0.89,0.00,0.00,0.00,0.00,2,-0.89,0.00,23.25,Loss
Quals 52 - Shanghai Regional 2025,5516,3,11.79,0.00,0.00,0.00,33.84,2.22,0.00,0.00,0.00,0.00,0,-2.22,0.00,48.63,Loss
Quals 52 - Shanghai Regional 2025,5849,3,4.19,0.00,0.00,0.00,12.03,0.79,0.00,0.00,0.00,0.00,2,-0.79,0.00,21.22,Loss
Quals 53 - Shanghai Regional 2025,10131,3,2.76,0.00,0.00,0.00,11.88,3.18,0.60,0.42,0.00,0.00,2,-1.20,0.00,22.64,Win
Quals 53 - Shanghai Regional 2025,10479,3,5.52,0.00,0.00,0.00,23.76,6.36,1.20,0.84,0.00,0.00,2,-2.40,0.00,40.28,Win
Quals 53 - Shanghai Regional 2025,7522,3,5.52,0.00,0.00,0.00,23.76,6.36,1.20,0.84,0.00,0.00,0,-2.40,0.00,38.28,Win
Quals 53 - Shanghai Regional 2025,7047,3,1.68,0.00,0.00,0.00,8.46,1.90,0.00,0.00,0.00,0.00,2,0.00,0.00,17.04,Loss
Quals 53 - Shanghai Regional 2025,10526,3,3.73,0.00,0.00,0.00,18.81,4.22,0.00,0.00,0.00,0.00,2,0.00,0.00,31.76,Loss
Quals 53 - Shanghai Regional 2025,7413,3,1.49,0.00,0.00,0.00,7.52,1.69,0.00,0.00,0.00,0.00,0,0.00,0.00,13.70,Loss
Quals 54 - Shanghai Regional 2025,8613,3,2.16,1.88,1.22,0.00,9.28,6.19,5.53,2.44,0.00,0.00,12,0.00,0.00,43.70,Win
Quals 54 - Shanghai Regional 2025,9597,3,2.59,2.25,1.46,0.00,11.14,7.42,6.64,2.93,0.00,0.00,2,0.00,0.00,39.43,Win
Quals 54 - Shanghai Regional 2025,10016,3,2.16,1.88,1.22,0.00,9.28,6.19,5.53,2.44,0.00,0.00,0,0.00,0.00,31.70,Win
Quals 54 - Shanghai Regional 2025,8011,3,2.30,0.00,0.00,0.00,11.60,4.00,0.00,2.60,0.00,0.00,12,-0.70,0.00,34.80,Loss
Quals 54 - Shanghai Regional 2025,7002,3,2.30,0.00,0.00,0.00,11.60,4.00,0.00,2.60,0.00,0.00,0,-0.70,0.00,22.80,Loss
Quals 54 - Shanghai Regional 2025,6353,3,2.30,0.00,0.00,0.00,11.60,4.00,0.00,2.60,0.00,0.00,2,-0.70,0.00,24.80,Loss
Quals 55 - Shanghai Regional 2025,8214,3,0.00,0.00,0.00,0.00,16.50,2.60,0.00,0.00,0.00,0.00,12,-6.70,0.00,27.40,Loss
Quals 55 - Shanghai Regional 2025,10000,3,0.00,0.00,0.00,0.00,16.50,2.60,0.00,0.00,0.00,0.00,0,-6.70,0.00,15.40,Loss
Quals 55 - Shanghai Regional 2025,10558,3,0.00,0.00,0.00,0.00,16.50,2.60,0.00,0.00,0.00,0.00,2,-6.70,0.00,17.40,Loss
Quals 55 - Shanghai Regional 2025,6907,3,0.00,0.00,0.00,0.00,8.70,3.97,0.00,0.52,0.00,0.98,2,-1.50,0.00,17.67,Win
Quals 55 - Shanghai Regional 2025,6414,3,0.00,0.00,0.00,0.00,10.88,4.97,0.00,0.66,0.00,1.22,2,-1.88,0.00,20.85,Win
Quals 55 - Shanghai Regional 2025,5823,3,0.00,0.00,0.00,0.00,15.22,6.96,0.00,0.92,0.00,1.71,2,-2.62,0.00,27.19,Win
Quals 56 - Shanghai Regional 2025,10541,3,6.90,0.00,0.00,0.00,18.20,13.20,1.00,0.70,0.00,0.00,12,-0.70,0.00,54.30,Win
Quals 56 - Shanghai Regional 2025,6940,3,9.20,0.00,0.00,0.00,24.27,17.60,1.33,0.93,0.00,0.00,12,-0.93,0.00,67.40,Win
Quals 56 - Shanghai Regional 2025,7738,3,4.60,0.00,0.00,0.00,12.13,8.80,0.67,0.47,0.00,0.00,2,-0.47,0.00,31.20,Win
Quals 56 - Shanghai Regional 2025,10120,3,2.30,0.00,0.00,0.00,16.50,5.30,0.00,0.00,0.00,0.00,12,0.00,0.00,39.10,Loss
Quals 56 - Shanghai Regional 2025,10214,3,1.72,0.00,0.00,0.00,12.38,3.97,0.00,0.00,0.00,0.00,2,0.00,0.00,23.07,Loss
Quals 56 - Shanghai Regional 2025,6706,3,2.88,0.00,0.00,0.00,20.62,6.62,0.00,0.00,0.00,0.00,0,0.00,0.00,33.12,Loss
Quals 57 - Shanghai Regional 2025,8810,3,2.30,2.00,1.30,0.00,18.20,6.60,5.90,0.00,7.90,2.60,2,-2.00,0.00,49.80,Win
Quals 57 - Shanghai Regional 2025,9635,3,2.30,2.00,1.30,0.00,18.20,6.60,5.90,0.00,7.90,2.60,2,-2.00,0.00,49.80,Win
Quals 57 - Shanghai Regional 2025,4613,3,2.30,2.00,1.30,0.00,18.20,6.60,5.90,0.00,7.90,2.60,12,-2.00,0.00,59.80,Win
Quals 57 - Shanghai Regional 2025,10438,3,1.53,0.00,0.00,0.00,3.33,4.40,0.00,0.87,2.67,2.67,2,0.00,0.00,20.47,Loss
