Match,Teams,Auto Leave,Auto Coral L4,Auto Coral L3,Auto Coral L2,Auto Coral L1,Teleop Coral L4,Teleop Coral L3,Teleop Coral L2,Teleop Coral L1,Processor Algae,Net Algae,Endgame,Fouls,Adjustments,Total Score,Result
Quals 51 - Shanghai Regional 2025,9599,3,6.9,0,0,0,18.2,10.6,3,1.3,5.9,0,0,-2,0,46.9,Win
Quals 51 - Shanghai Regional 2025,7738,3,0,0,0,0,0,4,2,0.7,0,4,2,-0.7,0,15,Loss
Quals 51 - Shanghai Regional 2025,6394,3,0,0,0,0,0,4,2,0.7,0,4,2,-0.7,0,15,Loss
Quals 51 - Shanghai Regional 2025,5515,3,0,0,0,0,0,4,2,0.7,0,4,2,-0.7,0,15,Loss
Quals 52 - Shanghai Regional 2025,6304,3,4.6,0,0,0,19.8,5.3,0,2,0,0,0,-3.3,0,31.4,Win
Quals 52 - Shanghai Regional 2025,8015,3,4.6,0,0,0,19.8,5.3,0,2,0,0,2,-3.3,0,33.4,Win
Quals 52 - Shanghai Regional 2025,6941,3,4.6,0,0,0,19.8,5.3,0,2,0,0,2,-3.3,0,33.4,Win
Quals 52 - Shanghai Regional 2025,6494,3,6.9,0,0,0,19.8,1.3,0,0,0,0,2,-1.3,0,31.7,Loss
Quals 52 - Shanghai Regional 2025,5516,3,6.9,0,0,0,19.8,1.3,0,0,0,0,0,-1.3,0,29.7,Loss
Quals 52 - Shanghai Regional 2025,5849,3,6.9,0,0,0,19.8,1.3,0,0,0,0,2,-1.3,0,31.7,Loss
Quals 53 - Shanghai Regional 2025,10131,3,4.6,0,0,0,19.8,5.3,1,0.7,0,0,2,-2,0,34.4,Win
Quals 53 - Shanghai Regional 2025,10479,3,4.6,0,0,0,19.8,5.3,1,0.7,0,0,2,-2,0,34.4,Win
Quals 53 - Shanghai Regional 2025,7522,3,4.6,0,0,0,19.8,5.3,1,0.7,0,0,0,-2,0,32.4,Win
Quals 53 - Shanghai Regional 2025,7047,3,2.3,0,0,0,11.6,2.6,0,0,0,0,2,0,0,21.5,Loss
Quals 53 - Shanghai Regional 2025,10526,3,2.3,0,0,0,11.6,2.6,0,0,0,0,2,0,0,21.5,Loss
Quals 53 - Shanghai Regional 2025,7413,3,2.3,0,0,0,11.6,2.6,0,0,0,0,0,0,0,19.5,Loss
Quals 54 - Shanghai Regional 2025,8613,3,2.3,2,1.3,0,9.9,6.6,5.9,2.6,0,0,12,0,0,45.6,Win
Quals 54 - Shanghai Regional 2025,9597,3,2.3,2,1.3,0,9.9,6.6,5.9,2.6,0,0,2,0,0,35.6,Win
Quals 54 - Shanghai Regional 2025,10016,3,2.3,2,1.3,0,9.9,6.6,5.9,2.6,0,0,0,0,0,33.6,Win
Quals 54 - Shanghai Regional 2025,8011,3,2.3,0,0,0,11.6,4,0,2.6,0,0,12,-0.7,0,34.8,Loss
Quals 54 - Shanghai Regional 2025,7002,3,2.3,0,0,0,11.6,4,0,2.6,0,0,0,-0.7,0,22.8,Loss
Quals 54 - Shanghai Regional 2025,6353,3,2.3,0,0,0,11.6,4,0,2.6,0,0,2,-0.7,0,24.8,Loss
Quals 56 - Shanghai Regional 2025,10541,3,6.9,0,0,0,18.2,13.2,1,0.7,0,0,12,-0.7,0,54.3,Win
Quals 56 - Shanghai Regional 2025,6940,3,6.9,0,0,0,18.2,13.2,1,0.7,0,0,12,-0.7,0,54.3,Win
Quals 56 - Shanghai Regional 2025,7738,3,6.9,0,0,0,18.2,13.2,1,0.7,0,0,2,-0.7,0,44.3,Win
Quals 56 - Shanghai Regional 2025,10120,3,2.3,0,0,0,16.5,5.3,0,0,0,0,12,0,0,39.1,Loss
Quals 56 - Shanghai Regional 2025,10214,3,2.3,0,0,0,16.5,5.3,0,0,0,0,2,0,0,29.1,Loss
Quals 56 - Shanghai Regional 2025,6706,3,2.3,0,0,0,16.5,5.3,0,0,0,0,0,0,0,27.1,Loss
Quals 57 - Shanghai Regional 2025,8810,3,2.3,2,1.3,0,18.2,6.6,5.9,0,7.9,2.6,2,-2,0,49.8,Win
Quals 57 - Shanghai Regional 2025,9635,3,2.3,2,1.3,0,18.2,6.6,5.9,0,7.9,2.6,2,-2,0,49.8,Win
Quals 57 - Shanghai Regional 2025,4613,3,2.3,2,1.3,0,18.2,6.6,5.9,0,7.9,2.6,12,-2,0,59.8,Win
Quals 57 - Shanghai Regional 2025,10438,3,2.3,0,0,0,5,6.6,0,1.3,4,4,2,0,0,28.2,Loss
Quals 57 - Shanghai Regional 2025,10486,0,2.3,0,0,0,5,6.6,0,1.3,4,4,0,0,0,23.2,Loss
Quals 57 - Shanghai Regional 2025,6487,3,2.3,0,0,0,5,6.6,0,1.3,4,4,2,0,0,28.2,Loss
